Sensor,Date_Time,Date,Time,Count
Flinders St-Spark La,2018-12-31T21:00:00Z,2019-01-01,8,17
Southbank,2018-12-31T21:00:00Z,2019-01-01,8,446
Queen St (West),2018-12-31T21:00:00Z,2019-01-01,8,29
Lygon St (East),2018-12-31T21:00:00Z,2019-01-01,8,18
Flinders St-Swanston St (West),2018-12-31T21:00:00Z,2019-01-01,8,182
Alfred Place,2018-12-31T21:00:00Z,2019-01-01,8,46
Lonsdale St-Spring St (West),2018-12-31T21:00:00Z,2019-01-01,8,23
Grattan St-Swanston St (West),2018-12-31T21:00:00Z,2019-01-01,8,34
Monash Rd-Swanston St (West),2018-12-31T21:00:00Z,2019-01-01,8,4
Tin Alley-Swanston St (West),2018-12-31T21:00:00Z,2019-01-01,8,2
Bourke Street Mall (North),2018-12-31T22:00:00Z,2019-01-01,9,253
Bourke Street Mall (South),2018-12-31T22:00:00Z,2019-01-01,9,258
Melbourne Central,2018-12-31T22:00:00Z,2019-01-01,9,NA
Town Hall (West),2018-12-31T22:00:00Z,2019-01-01,9,388
Princes Bridge,2018-12-31T22:00:00Z,2019-01-01,9,433
Flinders Street Station Underpass,2018-12-31T22:00:00Z,2019-01-01,9,508
Birrarung Marr,2018-12-31T22:00:00Z,2019-01-01,9,116
Webb Bridge,2018-12-31T22:00:00Z,2019-01-01,9,124
Southern Cross Station,2018-12-31T22:00:00Z,2019-01-01,9,88
Victoria Point,2018-12-31T22:00:00Z,2019-01-01,9,28
Waterfront City,2018-12-31T22:00:00Z,2019-01-01,9,39
New Quay,2018-12-31T22:00:00Z,2019-01-01,9,181
Flagstaff Station,2018-12-31T22:00:00Z,2019-01-01,9,NA
Sandridge Bridge,2018-12-31T22:00:00Z,2019-01-01,9,182
State Library,2018-12-31T22:00:00Z,2019-01-01,9,128
Collins St (North),2018-12-31T22:00:00Z,2019-01-01,9,219
Collins Place (South),2018-12-31T22:00:00Z,2019-01-01,9,97
Collins Place (North),2018-12-31T22:00:00Z,2019-01-01,9,44
Chinatown-Swanston St (North),2018-12-31T22:00:00Z,2019-01-01,9,82
Chinatown-Lt Bourke St (South),2018-12-31T22:00:00Z,2019-01-01,9,98
Bourke St-Russell St (West),2018-12-31T22:00:00Z,2019-01-01,9,131
Flinders St-Elizabeth St (East),2018-12-31T22:00:00Z,2019-01-01,9,NA
Spencer St-Collins St (South),2018-12-31T22:00:00Z,2019-01-01,9,127
Spencer St-Collins St (North),2018-12-31T22:00:00Z,2019-01-01,9,567
Melbourne Convention Exhibition Centre,2018-12-31T22:00:00Z,2019-01-01,9,295
QV Market-Elizabeth St (West),2018-12-31T22:00:00Z,2019-01-01,9,260
QV Market-Peel St,2018-12-31T22:00:00Z,2019-01-01,9,40
The Arts Centre,2018-12-31T22:00:00Z,2019-01-01,9,268
St Kilda Rd-Alexandra Gardens,2018-12-31T22:00:00Z,2019-01-01,9,170
Lonsdale St (South),2018-12-31T22:00:00Z,2019-01-01,9,133
Lygon St (West),2018-12-31T22:00:00Z,2019-01-01,9,64
City Square,2018-12-31T22:00:00Z,2019-01-01,9,NA
Flinders St-Spring St (West),2018-12-31T22:00:00Z,2019-01-01,9,54
Flinders St-Spark La,2018-12-31T22:00:00Z,2019-01-01,9,54
Southbank,2018-12-31T22:00:00Z,2019-01-01,9,893
Queen St (West),2018-12-31T22:00:00Z,2019-01-01,9,54
Lygon St (East),2018-12-31T22:00:00Z,2019-01-01,9,29
Flinders St-Swanston St (West),2018-12-31T22:00:00Z,2019-01-01,9,319
Alfred Place,2018-12-31T22:00:00Z,2019-01-01,9,116
Lonsdale St-Spring St (West),2018-12-31T22:00:00Z,2019-01-01,9,65
Grattan St-Swanston St (West),2018-12-31T22:00:00Z,2019-01-01,9,158
Monash Rd-Swanston St (West),2018-12-31T22:00:00Z,2019-01-01,9,18
Tin Alley-Swanston St (West),2018-12-31T22:00:00Z,2019-01-01,9,19
Bourke Street Mall (North),2018-12-31T23:00:00Z,2019-01-01,10,956
Bourke Street Mall (South),2018-12-31T23:00:00Z,2019-01-01,10,689
Melbourne Central,2018-12-31T23:00:00Z,2019-01-01,10,NA
Town Hall (West),2018-12-31T23:00:00Z,2019-01-01,10,955
Princes Bridge,2018-12-31T23:00:00Z,2019-01-01,10,885
Flinders Street Station Underpass,2018-12-31T23:00:00Z,2019-01-01,10,815
Birrarung Marr,2018-12-31T23:00:00Z,2019-01-01,10,225
Webb Bridge,2018-12-31T23:00:00Z,2019-01-01,10,154
Southern Cross Station,2018-12-31T23:00:00Z,2019-01-01,10,109
Victoria Point,2018-12-31T23:00:00Z,2019-01-01,10,92
Waterfront City,2018-12-31T23:00:00Z,2019-01-01,10,59
New Quay,2018-12-31T23:00:00Z,2019-01-01,10,365
Flagstaff Station,2018-12-31T23:00:00Z,2019-01-01,10,NA
Sandridge Bridge,2018-12-31T23:00:00Z,2019-01-01,10,361
State Library,2018-12-31T23:00:00Z,2019-01-01,10,284
Collins St (North),2018-12-31T23:00:00Z,2019-01-01,10,427
Collins Place (South),2018-12-31T23:00:00Z,2019-01-01,10,166
Collins Place (North),2018-12-31T23:00:00Z,2019-01-01,10,79
Chinatown-Swanston St (North),2018-12-31T23:00:00Z,2019-01-01,10,302
Chinatown-Lt Bourke St (South),2018-12-31T23:00:00Z,2019-01-01,10,368
Bourke St-Russell St (West),2018-12-31T23:00:00Z,2019-01-01,10,294
Flinders St-Elizabeth St (East),2018-12-31T23:00:00Z,2019-01-01,10,NA
Spencer St-Collins St (South),2018-12-31T23:00:00Z,2019-01-01,10,208
Spencer St-Collins St (North),2018-12-31T23:00:00Z,2019-01-01,10,963
Melbourne Convention Exhibition Centre,2018-12-31T23:00:00Z,2019-01-01,10,522
QV Market-Elizabeth St (West),2018-12-31T23:00:00Z,2019-01-01,10,399
QV Market-Peel St,2018-12-31T23:00:00Z,2019-01-01,10,67
The Arts Centre,2018-12-31T23:00:00Z,2019-01-01,10,536
St Kilda Rd-Alexandra Gardens,2018-12-31T23:00:00Z,2019-01-01,10,282
Lonsdale St (South),2018-12-31T23:00:00Z,2019-01-01,10,287
Lygon St (West),2018-12-31T23:00:00Z,2019-01-01,10,119
City Square,2018-12-31T23:00:00Z,2019-01-01,10,NA
Flinders St-Spring St (West),2018-12-31T23:00:00Z,2019-01-01,10,84
Flinders St-Spark La,2018-12-31T23:00:00Z,2019-01-01,10,99
Southbank,2018-12-31T23:00:00Z,2019-01-01,10,1472
Queen St (West),2018-12-31T23:00:00Z,2019-01-01,10,100
Lygon St (East),2018-12-31T23:00:00Z,2019-01-01,10,127
Flinders St-Swanston St (West),2018-12-31T23:00:00Z,2019-01-01,10,497
Alfred Place,2018-12-31T23:00:00Z,2019-01-01,10,112
Lonsdale St-Spring St (West),2018-12-31T23:00:00Z,2019-01-01,10,81
Grattan St-Swanston St (West),2018-12-31T23:00:00Z,2019-01-01,10,320
Monash Rd-Swanston St (West),2018-12-31T23:00:00Z,2019-01-01,10,19
Tin Alley-Swanston St (West),2018-12-31T23:00:00Z,2019-01-01,10,15
Bourke Street Mall (North),2019-01-01T00:00:00Z,2019-01-01,11,1542
Bourke Street Mall (South),2019-01-01T00:00:00Z,2019-01-01,11,1141
Melbourne Central,2019-01-01T00:00:00Z,2019-01-01,11,NA
Town Hall (West),2019-01-01T00:00:00Z,2019-01-01,11,1369
Princes Bridge,2019-01-01T00:00:00Z,2019-01-01,11,1589
Flinders Street Station Underpass,2019-01-01T00:00:00Z,2019-01-01,11,1272
Birrarung Marr,2019-01-01T00:00:00Z,2019-01-01,11,291
Webb Bridge,2019-01-01T00:00:00Z,2019-01-01,11,193
Southern Cross Station,2019-01-01T00:00:00Z,2019-01-01,11,105
Victoria Point,2019-01-01T00:00:00Z,2019-01-01,11,79
Waterfront City,2019-01-01T00:00:00Z,2019-01-01,11,136
New Quay,2019-01-01T00:00:00Z,2019-01-01,11,432
Flagstaff Station,2019-01-01T00:00:00Z,2019-01-01,11,NA
Sandridge Bridge,2019-01-01T00:00:00Z,2019-01-01,11,525
State Library,2019-01-01T00:00:00Z,2019-01-01,11,473
Collins St (North),2019-01-01T00:00:00Z,2019-01-01,11,575
Collins Place (South),2019-01-01T00:00:00Z,2019-01-01,11,228
Collins Place (North),2019-01-01T00:00:00Z,2019-01-01,11,99
Chinatown-Swanston St (North),2019-01-01T00:00:00Z,2019-01-01,11,471
Chinatown-Lt Bourke St (South),2019-01-01T00:00:00Z,2019-01-01,11,446
Bourke St-Russell St (West),2019-01-01T00:00:00Z,2019-01-01,11,530
Flinders St-Elizabeth St (East),2019-01-01T00:00:00Z,2019-01-01,11,NA
Spencer St-Collins St (South),2019-01-01T00:00:00Z,2019-01-01,11,193
Spencer St-Collins St (North),2019-01-01T00:00:00Z,2019-01-01,11,1135
Melbourne Convention Exhibition Centre,2019-01-01T00:00:00Z,2019-01-01,11,862
QV Market-Elizabeth St (West),2019-01-01T00:00:00Z,2019-01-01,11,490
QV Market-Peel St,2019-01-01T00:00:00Z,2019-01-01,11,79
The Arts Centre,2019-01-01T00:00:00Z,2019-01-01,11,1132
St Kilda Rd-Alexandra Gardens,2019-01-01T00:00:00Z,2019-01-01,11,562
Lonsdale St (South),2019-01-01T00:00:00Z,2019-01-01,11,372
Lygon St (West),2019-01-01T00:00:00Z,2019-01-01,11,225
City Square,2019-01-01T00:00:00Z,2019-01-01,11,NA
Flinders St-Spring St (West),2019-01-01T00:00:00Z,2019-01-01,11,92
Flinders St-Spark La,2019-01-01T00:00:00Z,2019-01-01,11,94
Southbank,2019-01-01T00:00:00Z,2019-01-01,11,2326
Queen St (West),2019-01-01T00:00:00Z,2019-01-01,11,129
Lygon St (East),2019-01-01T00:00:00Z,2019-01-01,11,129
Flinders St-Swanston St (West),2019-01-01T00:00:00Z,2019-01-01,11,603
Alfred Place,2019-01-01T00:00:00Z,2019-01-01,11,176
Lonsdale St-Spring St (West),2019-01-01T00:00:00Z,2019-01-01,11,126
Grattan St-Swanston St (West),2019-01-01T00:00:00Z,2019-01-01,11,212
Monash Rd-Swanston St (West),2019-01-01T00:00:00Z,2019-01-01,11,36
Tin Alley-Swanston St (West),2019-01-01T00:00:00Z,2019-01-01,11,31
Bourke Street Mall (North),2019-01-01T01:00:00Z,2019-01-01,12,2084
Bourke Street Mall (South),2019-01-01T01:00:00Z,2019-01-01,12,1634
Melbourne Central,2019-01-01T01:00:00Z,2019-01-01,12,NA
Town Hall (West),2019-01-01T01:00:00Z,2019-01-01,12,1887
Princes Bridge,2019-01-01T01:00:00Z,2019-01-01,12,2029
Flinders Street Station Underpass,2019-01-01T01:00:00Z,2019-01-01,12,1514
Birrarung Marr,2019-01-01T01:00:00Z,2019-01-01,12,354
Webb Bridge,2019-01-01T01:00:00Z,2019-01-01,12,250
Southern Cross Station,2019-01-01T01:00:00Z,2019-01-01,12,133
Victoria Point,2019-01-01T01:00:00Z,2019-01-01,12,75
Waterfront City,2019-01-01T01:00:00Z,2019-01-01,12,162
New Quay,2019-01-01T01:00:00Z,2019-01-01,12,614
Flagstaff Station,2019-01-01T01:00:00Z,2019-01-01,12,NA
Sandridge Bridge,2019-01-01T01:00:00Z,2019-01-01,12,484
State Library,2019-01-01T01:00:00Z,2019-01-01,12,702
Collins St (North),2019-01-01T01:00:00Z,2019-01-01,12,728
Collins Place (South),2019-01-01T01:00:00Z,2019-01-01,12,225
Collins Place (North),2019-01-01T01:00:00Z,2019-01-01,12,114
Chinatown-Swanston St (North),2019-01-01T01:00:00Z,2019-01-01,12,952
Chinatown-Lt Bourke St (South),2019-01-01T01:00:00Z,2019-01-01,12,656
Bourke St-Russell St (West),2019-01-01T01:00:00Z,2019-01-01,12,634
Flinders St-Elizabeth St (East),2019-01-01T01:00:00Z,2019-01-01,12,NA
Spencer St-Collins St (South),2019-01-01T01:00:00Z,2019-01-01,12,241
Spencer St-Collins St (North),2019-01-01T01:00:00Z,2019-01-01,12,926
Melbourne Convention Exhibition Centre,2019-01-01T01:00:00Z,2019-01-01,12,1130
QV Market-Elizabeth St (West),2019-01-01T01:00:00Z,2019-01-01,12,512
QV Market-Peel St,2019-01-01T01:00:00Z,2019-01-01,12,131
The Arts Centre,2019-01-01T01:00:00Z,2019-01-01,12,1427
St Kilda Rd-Alexandra Gardens,2019-01-01T01:00:00Z,2019-01-01,12,710
Lonsdale St (South),2019-01-01T01:00:00Z,2019-01-01,12,522
Lygon St (West),2019-01-01T01:00:00Z,2019-01-01,12,277
City Square,2019-01-01T01:00:00Z,2019-01-01,12,NA
Flinders St-Spring St (West),2019-01-01T01:00:00Z,2019-01-01,12,104
Flinders St-Spark La,2019-01-01T01:00:00Z,2019-01-01,12,105
Southbank,2019-01-01T01:00:00Z,2019-01-01,12,2706
Queen St (West),2019-01-01T01:00:00Z,2019-01-01,12,148
Lygon St (East),2019-01-01T01:00:00Z,2019-01-01,12,237
Flinders St-Swanston St (West),2019-01-01T01:00:00Z,2019-01-01,12,618
Alfred Place,2019-01-01T01:00:00Z,2019-01-01,12,100
Lonsdale St-Spring St (West),2019-01-01T01:00:00Z,2019-01-01,12,150
Grattan St-Swanston St (West),2019-01-01T01:00:00Z,2019-01-01,12,106
Monash Rd-Swanston St (West),2019-01-01T01:00:00Z,2019-01-01,12,42
Tin Alley-Swanston St (West),2019-01-01T01:00:00Z,2019-01-01,12,22
Bourke Street Mall (North),2019-01-01T02:00:00Z,2019-01-01,13,2324
Bourke Street Mall (South),2019-01-01T02:00:00Z,2019-01-01,13,1723
Melbourne Central,2019-01-01T02:00:00Z,2019-01-01,13,NA
Town Hall (West),2019-01-01T02:00:00Z,2019-01-01,13,2198
Princes Bridge,2019-01-01T02:00:00Z,2019-01-01,13,2286
Flinders Street Station Underpass,2019-01-01T02:00:00Z,2019-01-01,13,1664
Birrarung Marr,2019-01-01T02:00:00Z,2019-01-01,13,465
Webb Bridge,2019-01-01T02:00:00Z,2019-01-01,13,277
Southern Cross Station,2019-01-01T02:00:00Z,2019-01-01,13,116
Victoria Point,2019-01-01T02:00:00Z,2019-01-01,13,66
Waterfront City,2019-01-01T02:00:00Z,2019-01-01,13,187
New Quay,2019-01-01T02:00:00Z,2019-01-01,13,544
Flagstaff Station,2019-01-01T02:00:00Z,2019-01-01,13,NA
Sandridge Bridge,2019-01-01T02:00:00Z,2019-01-01,13,548
State Library,2019-01-01T02:00:00Z,2019-01-01,13,815
Collins St (North),2019-01-01T02:00:00Z,2019-01-01,13,728
Collins Place (South),2019-01-01T02:00:00Z,2019-01-01,13,248
Collins Place (North),2019-01-01T02:00:00Z,2019-01-01,13,86
Chinatown-Swanston St (North),2019-01-01T02:00:00Z,2019-01-01,13,1240
Chinatown-Lt Bourke St (South),2019-01-01T02:00:00Z,2019-01-01,13,746
Bourke St-Russell St (West),2019-01-01T02:00:00Z,2019-01-01,13,802
Flinders St-Elizabeth St (East),2019-01-01T02:00:00Z,2019-01-01,13,NA
Spencer St-Collins St (South),2019-01-01T02:00:00Z,2019-01-01,13,194
Spencer St-Collins St (North),2019-01-01T02:00:00Z,2019-01-01,13,939
Melbourne Convention Exhibition Centre,2019-01-01T02:00:00Z,2019-01-01,13,1220
QV Market-Elizabeth St (West),2019-01-01T02:00:00Z,2019-01-01,13,487
QV Market-Peel St,2019-01-01T02:00:00Z,2019-01-01,13,147
The Arts Centre,2019-01-01T02:00:00Z,2019-01-01,13,1608
St Kilda Rd-Alexandra Gardens,2019-01-01T02:00:00Z,2019-01-01,13,986
Lonsdale St (South),2019-01-01T02:00:00Z,2019-01-01,13,548
Lygon St (West),2019-01-01T02:00:00Z,2019-01-01,13,360
City Square,2019-01-01T02:00:00Z,2019-01-01,13,NA
Flinders St-Spring St (West),2019-01-01T02:00:00Z,2019-01-01,13,120
Flinders St-Spark La,2019-01-01T02:00:00Z,2019-01-01,13,83
Southbank,2019-01-01T02:00:00Z,2019-01-01,13,3100
Queen St (West),2019-01-01T02:00:00Z,2019-01-01,13,78
Lygon St (East),2019-01-01T02:00:00Z,2019-01-01,13,264
Flinders St-Swanston St (West),2019-01-01T02:00:00Z,2019-01-01,13,657
Alfred Place,2019-01-01T02:00:00Z,2019-01-01,13,85
Lonsdale St-Spring St (West),2019-01-01T02:00:00Z,2019-01-01,13,161
Grattan St-Swanston St (West),2019-01-01T02:00:00Z,2019-01-01,13,104
Monash Rd-Swanston St (West),2019-01-01T02:00:00Z,2019-01-01,13,45
Tin Alley-Swanston St (West),2019-01-01T02:00:00Z,2019-01-01,13,18
Bourke Street Mall (North),2019-01-01T03:00:00Z,2019-01-01,14,2677
Bourke Street Mall (South),2019-01-01T03:00:00Z,2019-01-01,14,1831
Melbourne Central,2019-01-01T03:00:00Z,2019-01-01,14,NA
Town Hall (West),2019-01-01T03:00:00Z,2019-01-01,14,2343
Princes Bridge,2019-01-01T03:00:00Z,2019-01-01,14,2517
Flinders Street Station Underpass,2019-01-01T03:00:00Z,2019-01-01,14,1714
Birrarung Marr,2019-01-01T03:00:00Z,2019-01-01,14,452
Webb Bridge,2019-01-01T03:00:00Z,2019-01-01,14,299
Southern Cross Station,2019-01-01T03:00:00Z,2019-01-01,14,124
Victoria Point,2019-01-01T03:00:00Z,2019-01-01,14,36
Waterfront City,2019-01-01T03:00:00Z,2019-01-01,14,169
New Quay,2019-01-01T03:00:00Z,2019-01-01,14,470
Flagstaff Station,2019-01-01T03:00:00Z,2019-01-01,14,NA
Sandridge Bridge,2019-01-01T03:00:00Z,2019-01-01,14,629
State Library,2019-01-01T03:00:00Z,2019-01-01,14,968
Collins St (North),2019-01-01T03:00:00Z,2019-01-01,14,818
Collins Place (South),2019-01-01T03:00:00Z,2019-01-01,14,194
Collins Place (North),2019-01-01T03:00:00Z,2019-01-01,14,124
Chinatown-Swanston St (North),2019-01-01T03:00:00Z,2019-01-01,14,1214
Chinatown-Lt Bourke St (South),2019-01-01T03:00:00Z,2019-01-01,14,472
Bourke St-Russell St (West),2019-01-01T03:00:00Z,2019-01-01,14,802
Flinders St-Elizabeth St (East),2019-01-01T03:00:00Z,2019-01-01,14,NA
Spencer St-Collins St (South),2019-01-01T03:00:00Z,2019-01-01,14,183
Spencer St-Collins St (North),2019-01-01T03:00:00Z,2019-01-01,14,922
Melbourne Convention Exhibition Centre,2019-01-01T03:00:00Z,2019-01-01,14,1457
QV Market-Elizabeth St (West),2019-01-01T03:00:00Z,2019-01-01,14,416
QV Market-Peel St,2019-01-01T03:00:00Z,2019-01-01,14,97
The Arts Centre,2019-01-01T03:00:00Z,2019-01-01,14,1927
St Kilda Rd-Alexandra Gardens,2019-01-01T03:00:00Z,2019-01-01,14,1076
Lonsdale St (South),2019-01-01T03:00:00Z,2019-01-01,14,689
Lygon St (West),2019-01-01T03:00:00Z,2019-01-01,14,501
City Square,2019-01-01T03:00:00Z,2019-01-01,14,NA
Flinders St-Spring St (West),2019-01-01T03:00:00Z,2019-01-01,14,82
Flinders St-Spark La,2019-01-01T03:00:00Z,2019-01-01,14,92
Southbank,2019-01-01T03:00:00Z,2019-01-01,14,3212
Queen St (West),2019-01-01T03:00:00Z,2019-01-01,14,115
Lygon St (East),2019-01-01T03:00:00Z,2019-01-01,14,218
Flinders St-Swanston St (West),2019-01-01T03:00:00Z,2019-01-01,14,635
Alfred Place,2019-01-01T03:00:00Z,2019-01-01,14,61
Lonsdale St-Spring St (West),2019-01-01T03:00:00Z,2019-01-01,14,153
Grattan St-Swanston St (West),2019-01-01T03:00:00Z,2019-01-01,14,133
Monash Rd-Swanston St (West),2019-01-01T03:00:00Z,2019-01-01,14,37
Tin Alley-Swanston St (West),2019-01-01T03:00:00Z,2019-01-01,14,23
Bourke Street Mall (North),2019-01-01T04:00:00Z,2019-01-01,15,2658
Bourke Street Mall (South),2019-01-01T04:00:00Z,2019-01-01,15,2057
Melbourne Central,2019-01-01T04:00:00Z,2019-01-01,15,NA
Town Hall (West),2019-01-01T04:00:00Z,2019-01-01,15,2430
Princes Bridge,2019-01-01T04:00:00Z,2019-01-01,15,2741
Flinders Street Station Underpass,2019-01-01T04:00:00Z,2019-01-01,15,1844
Birrarung Marr,2019-01-01T04:00:00Z,2019-01-01,15,482
Webb Bridge,2019-01-01T04:00:00Z,2019-01-01,15,287
Southern Cross Station,2019-01-01T04:00:00Z,2019-01-01,15,119
Victoria Point,2019-01-01T04:00:00Z,2019-01-01,15,59
Waterfront City,2019-01-01T04:00:00Z,2019-01-01,15,200
New Quay,2019-01-01T04:00:00Z,2019-01-01,15,426
Flagstaff Station,2019-01-01T04:00:00Z,2019-01-01,15,NA
Sandridge Bridge,2019-01-01T04:00:00Z,2019-01-01,15,666
State Library,2019-01-01T04:00:00Z,2019-01-01,15,1063
Collins St (North),2019-01-01T04:00:00Z,2019-01-01,15,832
Collins Place (South),2019-01-01T04:00:00Z,2019-01-01,15,260
Collins Place (North),2019-01-01T04:00:00Z,2019-01-01,15,128
Chinatown-Swanston St (North),2019-01-01T04:00:00Z,2019-01-01,15,1207
Chinatown-Lt Bourke St (South),2019-01-01T04:00:00Z,2019-01-01,15,368
Bourke St-Russell St (West),2019-01-01T04:00:00Z,2019-01-01,15,861
Flinders St-Elizabeth St (East),2019-01-01T04:00:00Z,2019-01-01,15,NA
Spencer St-Collins St (South),2019-01-01T04:00:00Z,2019-01-01,15,186
Spencer St-Collins St (North),2019-01-01T04:00:00Z,2019-01-01,15,964
Melbourne Convention Exhibition Centre,2019-01-01T04:00:00Z,2019-01-01,15,1491
QV Market-Elizabeth St (West),2019-01-01T04:00:00Z,2019-01-01,15,442
QV Market-Peel St,2019-01-01T04:00:00Z,2019-01-01,15,89
The Arts Centre,2019-01-01T04:00:00Z,2019-01-01,15,1752
St Kilda Rd-Alexandra Gardens,2019-01-01T04:00:00Z,2019-01-01,15,1056
Lonsdale St (South),2019-01-01T04:00:00Z,2019-01-01,15,665
Lygon St (West),2019-01-01T04:00:00Z,2019-01-01,15,514
City Square,2019-01-01T04:00:00Z,2019-01-01,15,NA
Flinders St-Spring St (West),2019-01-01T04:00:00Z,2019-01-01,15,100
Flinders St-Spark La,2019-01-01T04:00:00Z,2019-01-01,15,113
Southbank,2019-01-01T04:00:00Z,2019-01-01,15,3470
Queen St (West),2019-01-01T04:00:00Z,2019-01-01,15,124
Lygon St (East),2019-01-01T04:00:00Z,2019-01-01,15,240
Flinders St-Swanston St (West),2019-01-01T04:00:00Z,2019-01-01,15,635
Alfred Place,2019-01-01T04:00:00Z,2019-01-01,15,135
Lonsdale St-Spring St (West),2019-01-01T04:00:00Z,2019-01-01,15,167
Grattan St-Swanston St (West),2019-01-01T04:00:00Z,2019-01-01,15,71
Monash Rd-Swanston St (West),2019-01-01T04:00:00Z,2019-01-01,15,39
Tin Alley-Swanston St (West),2019-01-01T04:00:00Z,2019-01-01,15,25
Bourke Street Mall (North),2019-01-01T05:00:00Z,2019-01-01,16,2819
Bourke Street Mall (South),2019-01-01T05:00:00Z,2019-01-01,16,1989
Melbourne Central,2019-01-01T05:00:00Z,2019-01-01,16,NA
Town Hall (West),2019-01-01T05:00:00Z,2019-01-01,16,2348
Princes Bridge,2019-01-01T05:00:00Z,2019-01-01,16,2504
Flinders Street Station Underpass,2019-01-01T05:00:00Z,2019-01-01,16,1771
Birrarung Marr,2019-01-01T05:00:00Z,2019-01-01,16,620
Webb Bridge,2019-01-01T05:00:00Z,2019-01-01,16,280
Southern Cross Station,2019-01-01T05:00:00Z,2019-01-01,16,123
Victoria Point,2019-01-01T05:00:00Z,2019-01-01,16,86
Waterfront City,2019-01-01T05:00:00Z,2019-01-01,16,168
New Quay,2019-01-01T05:00:00Z,2019-01-01,16,454
Flagstaff Station,2019-01-01T05:00:00Z,2019-01-01,16,NA
Sandridge Bridge,2019-01-01T05:00:00Z,2019-01-01,16,634
State Library,2019-01-01T05:00:00Z,2019-01-01,16,1042
Collins St (North),2019-01-01T05:00:00Z,2019-01-01,16,652
Collins Place (South),2019-01-01T05:00:00Z,2019-01-01,16,233
Collins Place (North),2019-01-01T05:00:00Z,2019-01-01,16,111
Chinatown-Swanston St (North),2019-01-01T05:00:00Z,2019-01-01,16,1128
Chinatown-Lt Bourke St (South),2019-01-01T05:00:00Z,2019-01-01,16,313
Bourke St-Russell St (West),2019-01-01T05:00:00Z,2019-01-01,16,882
Flinders St-Elizabeth St (East),2019-01-01T05:00:00Z,2019-01-01,16,NA
Spencer St-Collins St (South),2019-01-01T05:00:00Z,2019-01-01,16,202
Spencer St-Collins St (North),2019-01-01T05:00:00Z,2019-01-01,16,1120
Melbourne Convention Exhibition Centre,2019-01-01T05:00:00Z,2019-01-01,16,1285
QV Market-Elizabeth St (West),2019-01-01T05:00:00Z,2019-01-01,16,388
QV Market-Peel St,2019-01-01T05:00:00Z,2019-01-01,16,86
The Arts Centre,2019-01-01T05:00:00Z,2019-01-01,16,1590
St Kilda Rd-Alexandra Gardens,2019-01-01T05:00:00Z,2019-01-01,16,1077
Lonsdale St (South),2019-01-01T05:00:00Z,2019-01-01,16,682
Lygon St (West),2019-01-01T05:00:00Z,2019-01-01,16,422
City Square,2019-01-01T05:00:00Z,2019-01-01,16,NA
Flinders St-Spring St (West),2019-01-01T05:00:00Z,2019-01-01,16,100
Flinders St-Spark La,2019-01-01T05:00:00Z,2019-01-01,16,130
Southbank,2019-01-01T05:00:00Z,2019-01-01,16,3153
Queen St (West),2019-01-01T05:00:00Z,2019-01-01,16,96
Lygon St (East),2019-01-01T05:00:00Z,2019-01-01,16,199
Flinders St-Swanston St (West),2019-01-01T05:00:00Z,2019-01-01,16,679
Alfred Place,2019-01-01T05:00:00Z,2019-01-01,16,101
Lonsdale St-Spring St (West),2019-01-01T05:00:00Z,2019-01-01,16,129
Grattan St-Swanston St (West),2019-01-01T05:00:00Z,2019-01-01,16,109
Monash Rd-Swanston St (West),2019-01-01T05:00:00Z,2019-01-01,16,44
Tin Alley-Swanston St (West),2019-01-01T05:00:00Z,2019-01-01,16,21
Bourke Street Mall (North),2019-01-01T06:00:00Z,2019-01-01,17,2587
Bourke Street Mall (South),2019-01-01T06:00:00Z,2019-01-01,17,1727
Melbourne Central,2019-01-01T06:00:00Z,2019-01-01,17,NA
Town Hall (West),2019-01-01T06:00:00Z,2019-01-01,17,2239
Princes Bridge,2019-01-01T06:00:00Z,2019-01-01,17,2462
Flinders Street Station Underpass,2019-01-01T06:00:00Z,2019-01-01,17,1870
Birrarung Marr,2019-01-01T06:00:00Z,2019-01-01,17,975
Webb Bridge,2019-01-01T06:00:00Z,2019-01-01,17,258
Southern Cross Station,2019-01-01T06:00:00Z,2019-01-01,17,134
Victoria Point,2019-01-01T06:00:00Z,2019-01-01,17,85
Waterfront City,2019-01-01T06:00:00Z,2019-01-01,17,142
New Quay,2019-01-01T06:00:00Z,2019-01-01,17,481
Flagstaff Station,2019-01-01T06:00:00Z,2019-01-01,17,NA
Sandridge Bridge,2019-01-01T06:00:00Z,2019-01-01,17,818
State Library,2019-01-01T06:00:00Z,2019-01-01,17,1084
Collins St (North),2019-01-01T06:00:00Z,2019-01-01,17,649
